Id Servicio,Satisfacción,% SATISFACCION,Año,Mes,Nombre del Servicio,Departamento,Codigo Banco,Nombre Banco,Componente,Solicitados,Entregados
62.0,100.0,100.0,2023.0,MARZO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,27.0,27.0
62.0,100.0,100.0,2023.0,MARZO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,6.0,6.0
45.0,100.0,100.0,2023.0,MARZO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,60.0,60.0
45.0,100.0,100.0,2023.0,MARZO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,10.0,10.0
45.0,100.0,100.0,2023.0,MARZO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,10.0,10.0
45.0,100.0,100.0,2023.0,MARZO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,30.0,30.0
939.0,96.29629629629628,96.29629629629628,2023.0,MARZO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,108.0,104.0
939.0,75.0,75.0,2023.0,MARZO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,PLAQUETAS ESTANDAR,24.0,18.0
939.0,50.0,50.0,2023.0,MARZO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,24.0,12.0
939.0,0.0,0.0,2023.0,MARZO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLAQUETAS ESTANDAR,6.0,0.0
2.0,100.0,100.0,2023.0,MARZO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,17.0,17.0
2.0,100.0,100.0,2023.0,MARZO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS,1.0,1.0
2.0,100.0,100.0,2023.0,MARZO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLASMA FRESCO CONGELADO,10.0,10.0
880.0,100.0,100.0,2023.0,MARZO,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,1.0,1.0
880.0,100.0,100.0,2023.0,MARZO,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,16.0,16.0
880.0,100.0,100.0,2023.0,MARZO,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS,1.0,1.0
880.0,100.0,100.0,2023.0,MARZO,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,17.0,17.0
57.0,100.0,100.0,2023.0,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3.0,3.0
57.0,100.0,100.0,2023.0,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS FILTRADAS,1.0,1.0
57.0,100.0,100.0,2023.0,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS FILTRADAS,3.0,3.0
57.0,100.0,100.0,2023.0,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS FILTRADAS,2.0,2.0
57.0,100.0,100.0,2023.0,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS,3.0,3.0
57.0,100.0,100.0,2023.0,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2.0,2.0
54.0,90.0,90.0,2023.0,MARZO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,70.0,63.0
54.0,50.0,50.0,2023.0,MARZO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,12.0,6.0
54.0,100.0,100.0,2023.0,MARZO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,1.0,1.0
5.0,100.0,100.0,2023.0,MARZO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),253.0,253.0
5.0,60.0,60.0,2023.0,MARZO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLASMA FRESCO CONGELADO,75.0,45.0
5.0,19.047619047619047,19.047619047619047,2023.0,MARZO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,CRIOPRECIPITADO,105.0,20.0
5.0,100.0,100.0,2023.0,MARZO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS,1.0,1.0
5.0,100.0,100.0,2023.0,MARZO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),15.0,15.0
5.0,51.61290322580645,51.61290322580645,2023.0,MARZO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,31.0,16.0
5.0,52.38095238095239,52.38095238095239,2023.0,MARZO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,21.0,11.0
5.0,100.0,100.0,2023.0,MARZO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,23.0,23.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS POBRES EN LEUCOCITOS,32.0,32.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),421.0,421.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,123.0,123.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-24 ,CLINICA SOMER,CRIOPRECIPITADO,166.0,166.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-24 ,CLINICA SOMER,PLASMA FRESCO CONGELADO,77.0,77.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS POBRES EN LEUCOCITOS,6.0,6.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2.0,2.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLAQUETAS AFERESIS,2.0,2.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,CRIOPRECIPITADO,8.0,8.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLASMA FRESCO CONGELADO,43.0,43.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),19.0,19.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,1.0,1.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,2.0,2.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),3.0,3.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1.0,1.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,15.0,15.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),5.0,5.0
58.0,100.0,100.0,2023.0,MARZO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS,1.0,1.0
1006.0,100.0,100.0,2023.0,MARZO,UNIDAD HOSPITALARIA SANTA CRUZ VICTOR CARDENAS JARAMILLO,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,10.0,10.0
16.0,98.046875,98.046875,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,256.0,251.0
16.0,123.07692307692308,123.07692307692308,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),13.0,16.0
16.0,101.17647058823528,101.17647058823528,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,PLASMA FRESCO CONGELADO,85.0,86.0
16.0,88.88888888888889,88.88888888888889,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,PLAQUETAS AFERESIS,9.0,8.0
16.0,40.0,40.0,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,CRIOPRECIPITADO,25.0,10.0
16.0,109.32203389830508,109.32203389830508,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,118.0,129.0
16.0,94.73684210526316,94.73684210526316,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),19.0,18.0
16.0,253.3333333333333,253.3333333333333,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLASMA FRESCO CONGELADO,15.0,38.0
16.0,120.0,120.0,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLAQUETAS AFERESIS,5.0,6.0
16.0,50.0,50.0,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,CRIOPRECIPITADO,56.0,28.0
16.0,100.0,100.0,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,9.0,9.0
16.0,100.0,100.0,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS,9.0,9.0
16.0,100.0,100.0,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2.0,2.0
16.0,100.0,100.0,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS,7.0,7.0
16.0,100.0,100.0,2023.0,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,CRIOPRECIPITADO,10.0,10.0
43.0,100.0,100.0,2023.0,MARZO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,361.0,361.0
43.0,95.0,95.0,2023.0,MARZO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLASMA FRESCO CONGELADO,60.0,57.0
43.0,97.0,97.0,2023.0,MARZO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLAQUETAS ESTANDAR,100.0,97.0
43.0,100.0,100.0,2023.0,MARZO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,5.0,5.0
43.0,100.0,100.0,2023.0,MARZO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,PLAQUETAS ESTANDAR,24.0,24.0
43.0,90.0,90.0,2023.0,MARZO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,CRIOPRECIPITADO,10.0,9.0
59.0,39.16666666666666,39.16666666666666,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,GLOBULOS ROJOS POBRES EN LEUCOCITOS,240.0,94.0
59.0,23.07692307692308,23.07692307692308,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLAQUETAS AFERESIS FILTRADAS,26.0,6.0
59.0,96.25,96.25,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLASMA FRESCO CONGELADO,80.0,77.0
59.0,56.25,56.25,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,CRIOPRECIPITADO,64.0,36.0
59.0,84.05797101449275,84.05797101449275,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,69.0,58.0
59.0,64.70588235294117,64.70588235294117,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS FILTRADAS,34.0,22.0
59.0,100.0,100.0,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLASMA FRESCO CONGELADO,2.0,2.0
59.0,100.0,100.0,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,CRIOPRECIPITADO,10.0,10.0
59.0,62.33766233766234,62.33766233766234,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS POBRES EN LEUCOCITOS,77.0,48.0
59.0,42.22222222222222,42.22222222222222,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS FILTRADAS,45.0,19.0
59.0,100.0,100.0,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-615-24 ,CLINICA SOMER,PLASMA FRESCO CONGELADO,35.0,35.0
59.0,100.0,100.0,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-615-24 ,CLINICA SOMER,CRIOPRECIPITADO,10.0,10.0
59.0,80.64516129032258,80.64516129032258,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,93.0,75.0
59.0,69.23076923076923,69.23076923076923,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS,39.0,27.0
59.0,50.0,50.0,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,20.0,10.0
59.0,65.38461538461539,65.38461538461539,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,26.0,17.0
59.0,50.0,50.0,2023.0,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS,12.0,6.0
34.0,100.0,100.0,2023.0,MARZO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,751.0,751.0
34.0,100.0,100.0,2023.0,MARZO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),103.0,103.0
34.0,100.0,100.0,2023.0,MARZO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,219.0,219.0
34.0,100.0,100.0,2023.0,MARZO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS,82.0,82.0
34.0,100.0,100.0,2023.0,MARZO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,CRIOPRECIPITADO,307.0,307.0
34.0,100.0,100.0,2023.0,MARZO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLASMA FRESCO CONGELADO,434.0,434.0
36.0,66.30434782608695,66.30434782608695,2023.0,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS POBRES EN LEUCOCITOS,184.0,122.0
36.0,100.0,100.0,2023.0,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLASMA FRESCO CONGELADO,23.0,23.0
36.0,100.0,100.0,2023.0,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLAQUETAS AFERESIS,30.0,30.0
36.0,100.0,100.0,2023.0,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,122.0,122.0
38.0,100.0,100.0,2023.0,MARZO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),14.0,14.0
38.0,100.0,100.0,2023.0,MARZO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,89.0,89.0
38.0,100.0,100.0,2023.0,MARZO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS FILTRADAS,4.0,4.0
38.0,100.0,100.0,2023.0,MARZO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLASMA FRESCO CONGELADO,25.0,25.0
38.0,100.0,100.0,2023.0,MARZO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,CRIOPRECIPITADO,6.0,6.0
38.0,100.0,100.0,2023.0,MARZO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,7.0,7.0
