Año,Mes,Nombre Servicio,Departamento,Municipio,Causas Incineración,Hemocomponentes,Total Componentes Incinerados,Total Componentes Entregados
2024,AGOSTO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,Restos luego de la transfusion,PLAQUETAS AFERESIS,2,2
2024,AGOSTO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,11, 
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Coombs directo positivo,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,165
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,14,83
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,ALICUOTA DE GLOBULOS ROJOS FILTRADA,32,30
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,41,20
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),14,27
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,167,165
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,10,10
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS ESTANDAR FILTRADAS,3, 
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,82,83
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Unidad rota,CRIOPRECIPITADO,1,20
2024,AGOSTO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Unidad rota,PLASMA FRESCO CONGELADO,2,83
2024,AGOSTO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,6,133
2024,AGOSTO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,92,105
2024,AGOSTO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),515,527
2024,AGOSTO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,5,5
2024,AGOSTO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,225,226
2024,AGOSTO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,100,133
2024,AGOSTO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Unidad rota,PLASMA FRESCO CONGELADO,2,133
2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Control de calidad,PLASMA FRESCO CONGELADO,1,49
2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,CRIOPRECIPITADO,5,110
2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,108,110
2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,214,238
2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,10,13
2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,51,49
2024,AGOSTO,E.S.E HOSPITAL LA MERCED DE CIUDAD BOLIVAR,ANTIOQUIA,CIUDAD BOLÍVAR,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,12,18
2024,AGOSTO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Devolucion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,56
2024,AGOSTO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,35,41
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,4,42
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,2, 
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,179,182
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,11,15
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,56,42
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Unidad rota,PLASMA FRESCO CONGELADO,1,42
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,182
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Vencimiento,PLAQUETAS AFERESIS,1,15
2024,AGOSTO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,18,14
2024,AGOSTO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,3, 
2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,18,18
2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Restos luego de la transfusion,CRIOPRECIPITADO,4,4
2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,149,150
2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLAQUETAS AFERESIS,17,17
2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,69,79
2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,51,66
2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,17,27
2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,65,54
2024,AGOSTO,ESE HOSPITAL CESAR URIBE PIEDRAHITA,ANTIOQUIA,CAUCASIA,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,40,50
2024,AGOSTO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Restos luego de la transfusion,CRIOPRECIPITADO,25,25
2024,AGOSTO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,32,32
2024,AGOSTO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLAQUETAS AFERESIS,10,10
2024,AGOSTO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,6,6
2024,AGOSTO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,32
2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Restos luego de la transfusion,CRIOPRECIPITADO,15,20
2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,175,168
2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLAQUETAS AFERESIS,10,11
2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,20,20
2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Unidad rota,PLASMA FRESCO CONGELADO,2,20
2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,6,168
2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Unidad rota,PLASMA FRESCO CONGELADO,3,147
2024,AGOSTO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,18,18
2024,AGOSTO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,7,7
2024,AGOSTO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Aspecto Fisico,CRIOPRECIPITADO,1,125
2024,AGOSTO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),17,487
2024,AGOSTO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Sistema abierto,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2,487
2024,AGOSTO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Vencimiento,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),4,487
2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Coombs directo positivo,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,296
2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Devolucion,PLASMA FRESCO CONGELADO,5,59
2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Unidad rota,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,296
2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Unidad rota,PLASMA FRESCO AFERESIS,1, 
2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Vencimiento,PLAQUETAS AFERESIS,2,37
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Aspecto Fisico,PLASMA FRESCO CONGELADO,1,439
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Coombs directo positivo,GLOBULOS ROJOS POBRES EN LEUCOCITOS,4,625
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,15,439
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Kell vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,625
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,ALICUOTA DE GLOBULOS ROJOS FILTRADA,8, 
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,ALICUOTA DE GLOBULOS ROJOS FILTRADA IRRADIADA,3, 
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,133,128
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),100,92
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,102,118
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,571,625
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS IRRADIADOS,3,6
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,1,2
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,167,174
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS IRRADIADAS,5,11
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS ESTANDAR,16,39
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS ESTANDAR IRRADIADAS,3,11
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,432,439
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Unidad rota,CRIOPRECIPITADO,1,128
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Unidad rota,PLASMA FRESCO CONGELADO,1,439
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,57,625
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Vencimiento,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,7,174
2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Vencimiento,PLAQUETAS ESTANDAR,21,39
2024,AGOSTO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,116,2
2024,AGOSTO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Restos luego de la transfusion,PLAQUETAS AFERESIS FILTRADAS,6,3
2024,AGOSTO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,15,6
2024,AGOSTO,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Devolucion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,38
2024,AGOSTO,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,35,38
2024,AGOSTO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,45,70
2024,AGOSTO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),171,229
2024,AGOSTO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,58,40
2024,AGOSTO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,17,17
2024,AGOSTO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,25,34
2024,AGOSTO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Vencimiento,PLASMA FRESCO CONGELADO,4,34
2024,AGOSTO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,102,99
2024,AGOSTO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,1,1
2024,AGOSTO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,5,5
2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Investigacion cientifica,PLAQUETAS AFERESIS,5,74
2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Investigacion cientifica,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,46,201
2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Investigacion cientifica,SANGRE TOTAL,4, 
2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Sistema abierto,PLASMA FRESCO CONGELADO,1,215
2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,75,576
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1,1
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,59,65
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,2,2
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,5,5
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Alicuota sin usar,ALICUOTA DE GLOBULOS ROJOS FILTRADA,8, 
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Alicuota sin usar,ALICUOTA PLAQUETAS AFERESIS,1, 
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,12,51
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,ALICUOTA DE GLOBULOS ROJOS FILTRADA,10, 
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,15,23
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),40,9
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,1, 
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,107,172
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS FILTRADAS,60,140
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,30,5
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,44,51
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Unidad rota,PLASMA FRESCO CONGELADO,3,51
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,8,172
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Vencimiento,PLAQUETAS AFERESIS FILTRADAS,35,140
2024,AGOSTO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),126,133
2024,AGOSTO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Restos luego de la transfusion,PLAQUETAS AFERESIS FILTRADAS,8,13
2024,AGOSTO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,16,30
2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,ALICUOTA DE GLOBULOS ROJOS FILTRADA,6, 
2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,183,213
2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,5,2
2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,9, 
2024,AGOSTO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,1,27
2024,AGOSTO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Devolucion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,103
2024,AGOSTO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,37,37
2024,AGOSTO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),93,104
2024,AGOSTO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,101,103
2024,AGOSTO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,40,54
2024,AGOSTO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,27,27
2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Descongelado sin usar,PLASMA FRESCO CONGELADO,3,68
2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Restos luego de la transfusion,CRIOPRECIPITADO,5,20
2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,360,332
2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Restos luego de la transfusion,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,70,138
2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,65,68
