id_periodo,Año,Mes,Nombre Servicio,Departamento,Municipio,Servicio Hospitalario,Total Pacientes,Total Componentes
,2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Obstetricia,4,8
,2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),15,27
,2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,UCI Adultos,19,140
,2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Cirugia Cardiotoracica,2,20
,2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Cirugia General,5,13
,2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Medicina Interna,35,87
,2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Oncologia,34,110
,2024,AGOSTO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Unidad de cuidado intermedio adultos,15,75
,2024,AGOSTO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Urgencias,17,38
,2024,AGOSTO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Cirugia General,6,16
,2024,AGOSTO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Medicina Interna,17,34
,2024,AGOSTO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Unidad de cuidado intermedio adultos,13,62
,2024,AGOSTO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Urgencias,11,20
,2024,AGOSTO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Ginecologia,5,9
,2024,AGOSTO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Cirugia General,7,14
,2024,AGOSTO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Urologia,2,3
,2024,AGOSTO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Ortopedia,3,6
,2024,AGOSTO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Medicina Interna,7,12
,2024,AGOSTO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,UCI Adultos,8,17
,2024,AGOSTO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Cirugia Cardiotoracica,10,53
,2024,AGOSTO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Unidad de cuidado intermedio adultos,1,3
,2024,AGOSTO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Ginecologia,3,4
,2024,AGOSTO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Medicina Interna,3,4
,2024,AGOSTO,SYNLAB SEDE INTERQUIROFANOS,ANTIOQUIA,MEDELLÍN,Cirugia Plastica,7,14
,2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Urgencias,31,58
,2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,UCI Adultos,52,123
,2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Cirugia General,27,48
,2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Medicina Interna,27,34
,2024,AGOSTO,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,31,120
,2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Urgencias,126,275
,2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Ginecologia,1,1
,2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),2,6
,2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,UCI Adultos,45,138
,2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Cirugia General,25,97
,2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Transplantes,16,67
,2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Medicina Interna,88,228
,2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Ambulatorio,19,36
,2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Oncologia,43,89
,2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,22,54
,2024,AGOSTO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,Urgencias,1,3
,2024,AGOSTO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,Medicina Interna,1,1
,2024,AGOSTO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Urgencias,8,18
,2024,AGOSTO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Ginecologia,1,2
,2024,AGOSTO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Cirugia General,3,6
,2024,AGOSTO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Medicina Interna,2,9
,2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Urgencias,46,135
,2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,UCI Adultos,14,180
,2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Cirugia General,11,13
,2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Transplantes,3,28
,2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Ambulatorio,1,1
,2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Otros,48,209
,2024,AGOSTO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,Urgencias,3,8
,2024,AGOSTO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,UCI Adultos,3,8
,2024,AGOSTO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,Medicina Interna,3,5
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Urgencias,37,96
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,UCI Adultos,39,234
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Cirugia Cardiotoracica,6,19
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Cirugia General,19,73
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Ortopedia,15,51
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Hematologia,15,66
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Transplantes,2,76
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Medicina Interna,11,28
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Oncologia,1,2
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Otros,5,8
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Unidad de cuidado intermedio adultos,18,49
,2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Unidad de cuidado cronico,7,16
,2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Urgencias,17,33
,2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,31,85
,2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Cirugia General,15,36
,2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Neurocirugia,4,6
,2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Ortopedia,1,3
,2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Medicina Interna,36,85
,2024,AGOSTO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,Urgencias,2,4
,2024,AGOSTO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,Medicina Interna,5,9
,2024,AGOSTO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,Unidad de cuidado intermedio adultos,5,8
,2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Urgencias,70,176
,2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Ginecologia,6,19
,2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),4,5
,2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,UCI Adultos,41,96
,2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Cirugia General,17,62
,2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Medicina Interna,66,69
,2024,AGOSTO,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,Otros,75,73
,2024,AGOSTO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),3,11
,2024,AGOSTO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),5,33
,2024,AGOSTO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,UCI Adultos,27,468
,2024,AGOSTO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,53,275
,2024,AGOSTO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Medicina Interna,16,22
,2024,AGOSTO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Ambulatorio,1,2
,2024,AGOSTO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,10,25
,2024,AGOSTO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,Ginecologia,2,4
,2024,AGOSTO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),4,4
,2024,AGOSTO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,Cirugia General,2,9
,2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Urgencias,11,25
,2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Ginecologia,10,31
,2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Obstetricia,7,16
,2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),4,7
,2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,UCI Adultos,7,29
,2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Cirugia General,10,20
,2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Urologia,5,13
,2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Ortopedia,10,19
,2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Medicina Interna,11,26
,2024,AGOSTO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,7,17
,2024,AGOSTO,SYNLAB SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Cirugia Plastica,7,16
,2024,AGOSTO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Ginecologia,8,24
,2024,AGOSTO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Obstetricia,26,81
,2024,AGOSTO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),31,59
,2024,AGOSTO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Cirugia Plastica,3,7
,2024,AGOSTO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Medicina Interna,12,39
,2024,AGOSTO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Otros,1,2
,2024,AGOSTO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Urgencias,31,60
,2024,AGOSTO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,UCI Adultos,36,86
,2024,AGOSTO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Cirugia General,31,82
,2024,AGOSTO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Medicina Interna,40,88
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Urgencias,90,229
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),4,6
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),26,106
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,UCI Adultos,43,564
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,2,11
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Cirugia General,70,180
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Ortopedia,6,11
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Hematologia,14,55
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Transplantes,23,84
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Medicina Interna,70,149
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Oncologia,10,26
,2024,AGOSTO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,30,123
,2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Urgencias,46,113
,2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,UCI Adultos,90,587
,2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Cirugia General,62,248
,2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Ortopedia,12,15
,2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Medicina Interna,96,307
,2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Oncologia,3,3
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Urgencias,18,60
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Obstetricia,1,2
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),3,5
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),8,16
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,UCI Adultos,10,90
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,3,13
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Cirugia General,7,10
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Medicina Interna,8,20
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Oncologia,7,57
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Otros,2,3
,2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,6,33
,2024,AGOSTO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Urgencias,39,81
,2024,AGOSTO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,UCI Adultos,23,54
,2024,AGOSTO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Cirugia Vascular,13,52
,2024,AGOSTO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Cirugia General,16,32
,2024,AGOSTO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Medicina Interna,36,107
,2024,AGOSTO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Otros,7,20
,2024,AGOSTO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,Urgencias,8,15
,2024,AGOSTO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,Medicina Interna,4,7
,2024,AGOSTO,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Cirugia General,1,2
,2024,AGOSTO,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Medicina Interna,16,34
,2024,AGOSTO,UNIDAD HOSPITALARIA SANTA CRUZ VICTOR CARDENAS JARAMILLO,ANTIOQUIA,MEDELLÍN,Urgencias,4,9
,2024,AGOSTO,UNIDAD HOSPITALARIA SANTA CRUZ VICTOR CARDENAS JARAMILLO,ANTIOQUIA,MEDELLÍN,Medicina Interna,1,2
,2024,AGOSTO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Urgencias,20,60
,2024,AGOSTO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,UCI Adultos,14,45
,2024,AGOSTO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Cirugia General,9,38
,2024,AGOSTO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Medicina Interna,23,44
,2024,AGOSTO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Unidad de cuidado intermedio adultos,9,32
,2024,AGOSTO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Urgencias,19,22
,2024,AGOSTO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,UCI Adultos,24,71
,2024,AGOSTO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Cirugia General,3,5
,2024,AGOSTO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Medicina Interna,29,34
,2024,AGOSTO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Urgencias,6,6
,2024,AGOSTO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Obstetricia,7,13
,2024,AGOSTO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Cirugia General,4,8
,2024,AGOSTO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,Urgencias,7,13
,2024,AGOSTO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,UCI Adultos,12,26
,2024,AGOSTO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,Cirugia General,4,8
,2024,AGOSTO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,Medicina Interna,2,3
,2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Urgencias,15,35
,2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Ginecologia,11,18
,2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Pediatria (UCI o unidad de cuidado intermedio pediatrica),2,4
,2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Cirugia General,1,2
,2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Medicina Interna,3,6
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Urgencias,35,71
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Obstetricia,4,12
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),17,55
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Pediatria (UCI o unidad de cuidado intermedio pediatrica),18,130
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,UCI Adultos,26,188
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Cirugia Cardiotoracica,15,58
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Cirugia General,9,13
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Transplantes,7,49
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Medicina Interna,50,177
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Oncologia,15,26
,2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Unidad de cuidado intermedio adultos,8,33
,2024,AGOSTO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,APARTADÓ,Urgencias,9,17
,2024,AGOSTO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,APARTADÓ,Ginecologia,3,4
,2024,AGOSTO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,APARTADÓ,UCI Adultos,1,1
,2024,AGOSTO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,APARTADÓ,Medicina Interna,4,6
,2024,AGOSTO,UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ,ANTIOQUIA,MEDELLÍN,Urgencias,4,10
,2024,AGOSTO,UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ,ANTIOQUIA,MEDELLÍN,Medicina Interna,7,17
,2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Urgencias,13,47
,2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,UCI Adultos,20,90
,2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Cirugia Cardiotoracica,2,5
,2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Cirugia General,1,1
,2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Medicina Interna,35,79
,2024,SEPTIEMBRE,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Urgencias,14,28
